"id","day","previous_deaths","new_deaths","previous_cases","new_cases","daily_AQI"
18123,85,0,0,4,2,NA
18123,92,0,0,6,4,NA
18123,99,0,0,10,1,NA
18123,106,0,0,13,8,NA
18123,113,0,0,19,1,NA
18123,120,0,0,22,6,NA
18123,127,0,0,28,8,NA
18125,1,0,0,0,0,NA
18125,8,0,0,0,0,NA
18125,15,0,0,0,0,NA
18125,22,0,0,0,0,NA
18125,29,0,0,0,0,NA
18125,36,0,0,0,0,NA
18125,43,0,0,0,0,NA
18125,50,0,0,0,0,NA
18125,57,0,0,0,0,NA
18125,64,0,0,0,0,NA
18125,71,0,0,0,0,NA
18125,78,0,0,0,1,NA
18125,85,0,0,1,0,NA
18125,92,0,0,1,0,NA
18125,99,0,0,1,1,NA
18125,106,0,0,2,1,NA
18125,113,0,0,3,2,NA
18125,120,0,0,5,1,NA
18125,127,0,0,6,0,NA
18127,1,0,0,0,0,44
18127,8,0,0,0,0,52
18127,15,0,0,0,0,34
18127,22,0,0,0,0,30
18127,29,0,0,0,0,37
18127,36,0,0,0,0,34
18127,43,0,0,0,0,46
18127,50,0,0,0,0,29
18127,57,0,0,0,3,23
18127,64,0,0,5,24,29
18127,71,0,0,35,58,NA
18127,78,0,2,93,50,NA
18127,85,2,3,143,58,NA
18127,92,5,1,198,39,NA
18127,99,6,1,238,49,NA
18127,106,7,2,294,82,NA
18127,113,9,6,372,58,NA
18127,120,15,6,425,74,NA
18127,127,21,8,505,58,NA
18129,1,0,0,0,0,24
18129,8,0,0,0,0,18
18129,15,0,0,0,0,31
18129,22,0,0,0,0,28
18129,29,0,0,0,0,31
18129,36,0,0,0,0,36
18129,43,0,0,0,0,40
18129,50,0,0,0,0,28
18129,57,0,0,0,0,26
18129,64,0,0,1,4,44
18129,71,0,0,4,1,NA
18129,78,0,0,5,1,NA
18129,85,0,0,6,2,NA
18129,92,0,0,8,1,NA
18129,99,0,0,11,5,NA
18129,106,0,0,15,2,NA
18129,113,0,0,16,0,NA
18129,120,0,0,16,0,NA
18129,127,0,0,16,0,NA
18131,1,0,0,0,0,NA
18131,8,0,0,0,0,NA
18131,15,0,0,0,0,NA
18131,22,0,0,0,0,NA
18131,29,0,0,0,0,NA
18131,36,0,0,0,0,NA
18131,43,0,0,0,0,NA
18131,50,0,0,0,0,NA
18131,57,0,0,0,0,NA
18131,64,0,0,0,0,NA
18131,71,0,0,0,1,NA
18131,78,0,0,1,0,NA
18131,85,0,0,1,0,NA
18131,92,0,0,4,22,NA
18131,99,0,0,23,8,NA
18131,106,0,0,33,3,NA
18131,113,0,0,34,4,NA
18131,120,0,0,37,2,NA
18131,127,0,0,41,9,NA
18133,1,0,0,0,0,NA
18133,8,0,0,0,0,NA
18133,15,0,0,0,0,NA
18133,22,0,0,0,0,NA
18133,29,0,0,0,0,NA
18133,36,0,0,0,0,NA
18133,43,0,0,0,0,NA
18133,50,0,0,0,0,NA
18133,57,0,0,0,2,NA
18133,64,0,1,2,9,NA
18133,71,1,0,11,16,NA
18133,78,1,2,30,15,NA
18133,85,3,1,43,11,NA
18133,92,4,0,54,10,NA
18133,99,4,1,66,17,NA
18133,106,5,0,79,12,NA
18133,113,5,1,94,34,NA
18133,120,6,1,127,8,NA
18133,127,7,0,135,3,NA
18135,1,0,0,0,0,NA
18135,8,0,0,0,0,NA
18135,15,0,0,0,0,NA
18135,22,0,0,0,0,NA
18135,29,0,0,0,0,NA
18135,36,0,0,0,0,NA
18135,43,0,0,0,0,NA
18135,50,0,0,0,0,NA
18135,57,0,0,0,0,NA
18135,64,0,0,0,3,NA
18135,71,0,1,3,4,NA
18135,78,1,0,7,4,NA
18135,85,1,1,10,1,NA
18135,92,2,0,14,3,NA
18135,99,2,0,15,3,NA
18135,106,2,1,18,8,NA
18135,113,3,0,27,4,NA
18135,120,3,0,32,15,NA
18135,127,3,0,45,5,NA
18137,1,0,0,0,0,NA
18137,8,0,0,0,0,NA
18137,15,0,0,0,0,NA
18137,22,0,0,0,0,NA
18137,29,0,0,0,0,NA
18137,36,0,0,0,0,NA
18137,43,0,0,0,0,NA
18137,50,0,0,0,0,NA
18137,57,0,0,0,7,NA
18137,64,0,1,11,26,NA
18137,71,1,2,39,43,NA
18137,78,3,0,77,12,NA
18137,85,3,0,89,-2,NA
18137,92,3,2,87,6,NA
18137,99,5,1,92,7,NA
18137,106,6,0,98,6,NA
18137,113,6,0,105,2,NA
18137,120,6,0,110,6,NA
18137,127,6,0,110,-5,NA
18139,1,0,0,0,0,NA
18139,8,0,0,0,0,NA
18139,15,0,0,0,0,NA
18139,22,0,0,0,0,NA
18139,29,0,0,0,0,NA
18139,36,0,0,0,0,NA
18139,43,0,0,0,0,NA
18139,50,0,0,0,0,NA
18139,57,0,0,0,1,NA
18139,64,0,0,1,4,NA
18139,71,0,1,7,9,NA
18139,78,1,0,14,3,NA
18139,85,1,0,17,4,NA
18139,92,1,0,21,10,NA
18139,99,1,1,31,6,NA
18139,106,2,0,37,0,NA
18139,113,2,0,39,5,NA
18139,120,2,0,43,3,NA
18139,127,2,1,45,5,NA
18141,1,0,0,0,0,49
18141,8,0,0,0,0,50
18141,15,0,0,0,0,32
18141,22,0,0,0,0,31
18141,29,0,0,0,0,38
18141,36,0,0,0,0,35
18141,43,0,0,0,1,35
18141,50,0,0,1,0,31
18141,57,0,0,3,18,37
18141,64,0,1,21,38,31
18141,71,1,0,65,85,NA
18141,78,1,4,150,131,NA
18141,85,5,5,306,181,NA
18141,92,10,7,475,166,NA
18141,99,17,7,633,94,NA
18141,106,24,4,730,143,NA
18141,113,28,3,897,197,NA
18141,120,31,3,1082,164,NA
18141,127,34,1,1221,102,NA
18143,1,0,0,0,0,NA
18143,8,0,0,0,0,NA
18143,15,0,0,0,0,NA
18143,22,0,0,0,0,NA
18143,29,0,0,0,0,NA
18143,36,0,0,0,0,NA
18143,43,0,0,0,0,NA
18143,50,0,0,0,0,NA
18143,57,0,1,0,1,NA
18143,64,1,0,1,0,NA
18143,71,1,1,5,10,NA
18143,78,2,0,12,6,NA
18143,85,2,0,19,10,NA
18143,92,2,0,28,14,NA
18143,99,2,0,46,13,NA
18143,106,2,0,63,35,NA
18143,113,2,1,90,12,NA
18143,120,3,0,105,17,NA
18143,127,3,0,120,4,NA
18145,1,0,0,0,0,24
18145,8,0,0,0,0,21
18145,15,0,0,0,0,27
18145,22,0,0,0,0,27
18145,29,0,0,0,0,31
18145,36,0,0,0,0,32
18145,43,0,0,0,0,34
18145,50,0,0,0,0,27
18145,57,0,0,0,2,24
18145,64,0,0,2,17,31
18145,71,0,1,24,37,NA
18145,78,1,2,61,23,NA
18145,85,3,3,86,46,NA
18145,92,6,6,145,69,NA
18145,99,12,2,201,47,NA
18145,106,14,4,243,32,NA
18145,113,18,2,275,29,NA
18145,120,20,1,303,19,NA
18145,127,21,1,368,77,NA
18147,1,0,0,0,0,NA
18147,8,0,0,0,0,NA
18147,15,0,0,0,0,18
18147,22,0,0,0,0,NA
18147,29,0,0,0,0,NA
18147,36,0,0,0,0,16
18147,43,0,0,0,0,NA
18147,50,0,0,0,0,NA
18147,57,0,0,0,0,33
18147,64,0,0,0,0,NA
18147,71,0,0,1,1,NA
18147,78,0,0,1,3,NA
18147,85,0,0,4,1,NA
18147,92,0,0,5,0,NA
18147,99,0,1,5,1,NA
18147,106,1,0,6,1,NA
18147,113,1,0,7,6,NA
18147,120,1,0,13,4,NA
18147,127,1,0,19,4,NA
18149,1,0,0,0,0,NA
18149,8,0,0,0,0,NA
18149,15,0,0,0,0,NA
18149,22,0,0,0,0,NA
18149,29,0,0,0,0,NA
18149,36,0,0,0,0,NA
18149,43,0,0,0,0,NA
18149,50,0,0,0,0,NA
18149,57,0,0,0,1,NA
18149,64,0,0,1,0,NA
18149,71,0,0,2,5,NA
18149,78,0,1,6,4,NA
18149,85,1,0,10,1,NA
18149,92,1,0,13,5,NA
18149,99,1,1,16,1,NA
18149,106,2,0,19,7,NA
18149,113,2,1,24,4,NA
18149,120,3,0,29,3,NA
18149,127,3,0,32,8,NA
18151,1,0,0,0,0,NA
18151,8,0,0,0,0,NA
18151,15,0,0,0,0,NA
18151,22,0,0,0,0,NA
18151,29,0,0,0,0,NA
18151,36,0,0,0,0,NA
18151,43,0,0,0,0,NA
18151,50,0,0,0,0,NA
18151,57,0,0,0,0,NA
18151,64,0,0,0,2,NA
18151,71,0,1,2,8,NA
18151,78,1,0,12,3,NA
18151,85,1,0,14,5,NA
18151,92,1,0,18,4,NA
18151,99,1,0,23,37,NA
18151,106,1,1,61,5,NA
18151,113,2,0,67,7,NA
18151,120,2,0,73,9,NA
18151,127,2,0,81,7,NA
18153,1,0,0,0,0,NA
18153,8,0,0,0,0,NA
18153,15,0,0,0,0,19
18153,22,0,0,0,0,NA
18153,29,0,0,0,0,NA
18153,36,0,0,0,0,17
18153,43,0,0,0,0,NA
18153,50,0,0,0,0,NA
18153,57,0,0,0,1,22
18153,64,0,0,1,2,NA
18153,71,0,0,3,1,NA
18153,78,0,0,4,2,NA
18153,85,0,0,7,4,NA
18153,92,0,0,10,6,NA
18153,99,0,0,16,0,NA
18153,106,0,0,18,6,NA
18153,113,0,1,24,7,NA
18153,120,1,0,30,4,NA
18153,127,1,0,34,4,NA
18155,1,0,0,0,0,NA
18155,8,0,0,0,0,NA
18155,15,0,0,0,0,NA
18155,22,0,0,0,0,NA
18155,29,0,0,0,0,NA
18155,36,0,0,0,0,NA
18155,43,0,0,0,0,NA
18155,50,0,0,0,0,NA
18155,57,0,0,0,0,NA
18155,64,0,0,0,3,NA
18155,71,0,0,4,8,NA
18155,78,0,0,13,1,NA
18155,85,0,0,12,1,NA
18155,92,0,0,14,2,NA
18155,99,0,0,15,0,NA
18155,106,0,0,15,-1,NA
18155,113,0,0,14,4,NA
18155,120,0,0,18,1,NA
18155,127,0,0,19,2,NA
18157,1,0,0,0,0,58
18157,8,0,0,0,0,58
18157,15,0,0,0,0,50
18157,22,0,0,0,0,51
18157,29,0,0,0,0,44
18157,36,0,0,0,0,36
18157,43,0,0,0,0,NA
18157,50,0,0,0,0,NA
18157,57,0,0,1,4,NA
18157,64,0,1,7,14,NA
18157,71,1,0,19,20,NA
18157,78,1,1,40,8,NA
18157,85,2,0,51,13,NA
18157,92,2,0,62,43,NA
18157,99,2,0,110,95,NA
18157,106,2,0,202,64,NA
18157,113,2,1,268,70,NA
18157,120,3,0,342,49,NA
18157,127,3,1,382,41,NA
18159,1,0,0,0,0,NA
18159,8,0,0,0,0,NA
18159,15,0,0,0,0,NA
18159,22,0,0,0,0,NA
18159,29,0,0,0,0,NA
18159,36,0,0,0,0,NA
18159,43,0,0,0,0,NA
18159,50,0,0,0,0,NA
18159,57,0,0,0,2,NA
18159,64,0,0,2,3,NA
18159,71,0,0,5,4,NA
18159,78,0,0,9,1,NA
18159,85,0,1,10,4,NA
18159,92,1,0,14,4,NA
18159,99,1,0,18,2,NA
18159,106,1,0,20,1,NA
18159,113,1,0,21,0,NA
18159,120,1,0,21,3,NA
18159,127,1,0,24,2,NA
18161,1,0,0,0,0,NA
18161,8,0,0,0,0,NA
18161,15,0,0,0,0,NA
18161,22,0,0,0,0,NA
18161,29,0,0,0,0,NA
18161,36,0,0,0,0,NA
18161,43,0,0,0,0,NA
18161,50,0,0,0,0,NA
18161,57,0,0,0,0,NA
18161,64,0,0,0,0,NA
18161,71,0,0,0,5,NA
18161,78,0,0,5,1,NA
18161,85,0,0,6,0,NA
18161,92,0,0,6,1,NA
18161,99,0,0,7,1,NA
18161,106,0,0,8,0,NA
18161,113,0,0,8,0,NA
18161,120,0,0,8,0,NA
18161,127,0,0,8,1,NA
18163,1,0,0,0,0,37
18163,8,0,0,0,0,18
18163,15,0,0,0,0,31
18163,22,0,0,0,0,28
18163,29,0,0,0,0,32
18163,36,0,0,0,0,37
18163,43,0,0,0,0,40
18163,50,0,0,0,0,26
18163,57,0,0,0,1,34
18163,64,0,0,4,19,44
18163,71,0,1,23,21,NA
18163,78,1,0,49,24,NA
18163,85,1,0,71,31,NA
18163,92,1,0,104,35,NA
18163,99,1,1,135,32,NA
18163,106,2,0,169,31,NA
18163,113,2,0,195,31,NA
18163,120,2,0,229,28,NA
18163,127,2,0,259,37,NA
18165,1,0,0,0,0,NA
18165,8,0,0,0,0,NA
18165,15,0,0,0,0,NA
18165,22,0,0,0,0,NA
18165,29,0,0,0,0,NA
18165,36,0,0,0,0,NA
18165,43,0,0,0,0,NA
18165,50,0,0,0,0,NA
18165,57,0,0,0,0,NA
18165,64,0,0,0,0,NA
18165,71,0,0,0,2,NA
18165,78,0,0,3,2,NA
18165,85,0,0,4,3,NA
18165,92,0,0,7,0,NA
18165,99,0,0,7,0,NA
18165,106,0,0,7,0,NA
18165,113,0,0,7,1,NA
18165,120,0,0,8,2,NA
18165,127,0,0,10,0,NA
18167,1,0,0,0,0,45
18167,8,0,0,0,0,42
18167,15,0,0,0,0,31
18167,22,0,0,0,0,30
18167,29,0,0,0,0,34
18167,36,0,0,0,0,34
18167,43,0,0,0,0,37
18167,50,0,0,0,0,28
18167,57,0,0,1,3,27
18167,64,0,2,3,5,29
18167,71,2,0,10,24,NA
18167,78,2,1,36,11,NA
18167,85,3,2,46,17,NA
18167,92,5,1,60,2,NA
18167,99,6,0,64,11,NA
18167,106,6,0,75,13,NA
18167,113,6,1,98,40,NA
18167,120,7,0,130,24,NA
18167,127,7,1,153,25,NA
18169,1,0,0,0,0,23
18169,8,0,0,0,0,28
18169,15,0,0,0,0,31
18169,22,0,0,0,0,27
18169,29,0,0,0,0,35
18169,36,0,0,0,0,37
18169,43,0,0,0,0,NA
18169,50,0,0,0,0,NA
18169,57,0,0,0,0,NA
18169,64,0,0,0,1,NA
18169,71,0,0,1,4,NA
18169,78,0,0,6,2,NA
18169,85,0,1,8,3,NA
18169,92,1,0,12,28,NA
18169,99,1,1,42,25,NA
18169,106,2,0,64,4,NA
18169,113,2,0,68,4,NA
18169,120,2,0,71,2,NA
18169,127,2,0,74,7,NA
18171,1,0,0,0,0,NA
18171,8,0,0,0,0,NA
18171,15,0,0,0,0,NA
18171,22,0,0,0,0,NA
18171,29,0,0,0,0,NA
18171,36,0,0,0,0,NA
18171,43,0,0,0,0,NA
18171,50,0,0,0,0,NA
18171,57,0,0,0,0,NA
18171,64,0,1,1,2,NA
18171,71,1,0,2,0,NA
18171,78,1,0,2,1,NA
18171,85,1,0,5,4,NA
18171,92,1,0,8,4,NA
18171,99,1,0,11,1,NA
18171,106,1,0,12,0,NA
18171,113,1,0,12,0,NA
18171,120,1,0,12,0,NA
18171,127,1,0,12,0,NA
18173,1,0,0,0,0,26
18173,8,0,0,0,0,21
18173,15,0,0,0,0,32
18173,22,0,0,0,0,28
18173,29,0,0,0,0,32
18173,36,0,0,0,0,36
18173,43,0,0,0,0,40
18173,50,0,0,0,0,29
18173,57,0,0,0,0,22
18173,64,0,0,3,8,43
18173,71,0,0,8,18,NA
18173,78,0,3,30,15,NA
18173,85,3,5,51,27,NA
18173,92,8,6,77,20,NA
18173,99,14,4,96,22,NA
18173,106,18,2,116,23,NA
18173,113,20,6,140,21,NA
18173,120,26,2,157,11,NA
18173,127,28,0,165,2,NA
18175,1,0,0,0,0,NA
18175,8,0,0,0,0,NA
18175,15,0,0,0,0,NA
18175,22,0,0,0,0,NA
18175,29,0,0,0,0,NA
18175,36,0,0,0,0,NA
18175,43,0,0,0,0,NA
18175,50,0,0,0,0,NA
18175,57,0,0,0,2,NA
18175,64,0,0,3,7,NA
18175,71,0,0,12,12,NA
18175,78,0,0,23,6,NA
18175,85,0,0,28,4,NA
18175,92,0,0,33,10,NA
18175,99,0,1,43,4,NA
18175,106,1,0,45,4,NA
18175,113,1,0,50,3,NA
18175,120,1,0,52,0,NA
18175,127,1,0,51,-1,NA
18177,1,0,0,0,0,NA
18177,8,0,0,0,0,NA
18177,15,0,0,0,0,NA
18177,22,0,0,0,0,NA
18177,29,0,0,0,0,NA
18177,36,0,0,0,0,NA
18177,43,0,0,0,0,NA
18177,50,0,0,0,0,NA
18177,57,0,0,1,0,NA
18177,64,0,0,1,3,NA
18177,71,0,1,3,13,NA
18177,78,1,0,16,4,NA
18177,85,1,1,21,10,NA
18177,92,2,1,30,6,NA
18177,99,3,0,34,8,NA
18177,106,3,2,49,12,NA
18177,113,5,0,58,7,NA
18177,120,5,0,64,12,NA
18177,127,5,0,75,11,NA
18179,1,0,0,0,0,NA
18179,8,0,0,0,0,NA
18179,15,0,0,0,0,NA
18179,22,0,0,0,0,NA
18179,29,0,0,0,0,NA
18179,36,0,0,0,0,NA
18179,43,0,0,0,0,NA
18179,50,0,0,0,1,NA
18179,57,0,0,1,0,NA
18179,64,0,0,1,1,NA
18179,71,0,0,2,0,NA
18179,78,0,0,3,2,NA
18179,85,0,0,4,2,NA
18179,92,0,0,5,-1,NA
18179,99,0,0,5,2,NA
18179,106,0,0,9,5,NA
18179,113,0,0,13,8,NA
18179,120,0,0,21,6,NA
18179,127,0,0,27,6,NA
18181,1,0,0,0,0,NA
18181,8,0,0,0,0,NA
18181,15,0,0,0,0,NA
18181,22,0,0,0,0,NA
18181,29,0,0,0,0,NA
18181,36,0,0,0,0,NA
18181,43,0,0,0,0,NA
18181,50,0,0,0,0,NA
18181,57,0,0,0,0,NA
18181,64,0,0,0,2,NA
18181,71,0,0,3,1,NA
18181,78,0,0,3,2,NA
18181,85,0,0,5,6,NA
18181,92,0,0,12,32,NA
18181,99,0,0,47,63,NA
18181,106,0,2,130,59,NA
18181,113,2,5,164,23,NA
18181,120,7,1,201,40,NA
18181,127,8,1,230,10,NA
18183,1,0,0,0,0,55
18183,8,0,0,0,0,NA
18183,15,0,0,0,0,36
18183,22,0,0,0,0,41
18183,29,0,0,0,0,36
18183,36,0,0,0,0,35
18183,43,0,0,0,0,NA
18183,50,0,0,0,0,NA
18183,57,0,0,0,0,29
18183,64,0,0,0,3,NA
18183,71,0,1,3,5,NA
18183,78,1,0,8,6,NA
18183,85,1,0,15,2,NA
18183,92,1,0,16,0,NA
18183,99,1,0,19,6,NA
18183,106,1,0,22,1,NA
18183,113,1,1,27,5,NA
18183,120,2,0,29,13,NA
18183,127,2,1,38,3,NA
19001,1,0,0,0,0,NA
19001,8,0,0,0,0,NA
19001,15,0,0,0,0,NA
19001,22,0,0,0,0,NA
19001,29,0,0,0,0,NA
19001,36,0,0,0,0,NA
19001,43,0,0,0,0,NA
19001,50,0,0,0,1,NA
19001,57,0,0,1,0,NA
19001,64,0,0,1,0,NA
19001,71,0,0,1,0,NA
19001,78,0,0,1,0,NA
19001,85,0,0,1,0,NA
19001,92,0,0,1,0,NA
19001,99,0,0,1,2,NA
19001,106,0,0,3,1,NA
19001,113,0,0,4,2,NA
19001,120,0,0,6,1,NA
19001,127,0,0,8,2,NA
19003,1,0,0,0,0,NA
19003,8,0,0,0,0,NA
19003,15,0,0,0,0,NA
19003,22,0,0,0,0,NA
19003,29,0,0,0,0,NA
19003,36,0,0,0,0,NA
19003,43,0,0,0,0,NA
19003,50,0,0,0,0,NA
19003,57,0,0,0,0,NA
19003,64,0,0,0,0,NA
19003,71,0,0,0,0,NA
19003,78,0,0,0,0,NA
19003,85,0,0,0,0,NA
19003,92,0,0,0,0,NA
19003,99,0,0,0,0,NA
19003,106,0,0,0,0,NA
19003,113,0,0,0,2,NA
19003,120,0,0,3,5,NA
19003,127,0,0,7,0,NA
19005,1,0,0,0,0,NA
19005,8,0,0,0,0,NA
19005,15,0,0,0,0,NA
19005,22,0,0,0,0,NA
19005,29,0,0,0,0,NA
19005,36,0,0,0,0,NA
19005,43,0,0,0,0,NA
19005,50,0,0,0,2,NA
19005,57,0,0,2,5,NA
19005,64,0,1,7,0,NA
19005,71,1,0,15,12,NA
19005,78,1,1,19,5,NA
19005,85,2,1,26,21,NA
19005,92,3,0,46,43,NA
19005,99,3,1,89,10,NA
19005,106,4,0,99,15,NA
19005,113,4,0,115,3,NA
19005,120,4,0,118,3,NA
19005,127,4,0,120,1,NA
19007,1,0,0,0,0,NA
19007,8,0,0,0,0,NA
19007,15,0,0,0,0,NA
19007,22,0,0,0,0,NA
19007,29,0,0,0,0,NA
19007,36,0,0,0,0,NA
19007,43,0,0,0,0,NA
19007,50,0,0,0,0,NA
19007,57,0,0,0,0,NA
19007,64,0,0,1,1,NA
19007,71,0,1,1,0,NA
19007,78,1,0,1,0,NA
19007,85,1,1,2,1,NA
19007,92,2,0,2,0,NA
19007,99,2,1,2,2,NA
19007,106,3,0,6,3,NA
19007,113,3,0,7,1,NA
19007,120,3,0,8,5,NA
19007,127,3,0,14,1,NA
19009,1,0,0,0,0,NA
19009,8,0,0,0,0,NA
19009,15,0,0,0,0,NA
19009,22,0,0,0,0,NA
19009,29,0,0,0,0,NA
19009,36,0,0,0,0,NA
19009,43,0,0,0,0,NA
19009,50,0,0,0,0,NA
19009,57,0,0,0,0,NA
19009,64,0,0,0,1,NA
19009,71,0,0,1,0,NA
19009,78,0,0,1,0,NA
19009,85,0,0,1,0,NA
19009,92,0,0,1,0,NA
19009,99,0,0,1,7,NA
19009,106,0,1,8,2,NA
19009,113,1,0,11,1,NA
19009,120,1,0,11,1,NA
19009,127,1,0,12,1,NA
19011,1,0,0,0,0,NA
19011,8,0,0,0,0,NA
19011,15,0,0,0,0,NA
19011,22,0,0,0,0,NA
19011,29,0,0,0,0,NA
19011,36,0,0,0,0,NA
19011,43,0,0,0,0,NA
19011,50,0,0,0,0,NA
19011,57,0,0,0,2,NA
19011,64,0,0,2,5,NA
19011,71,0,1,7,5,NA
19011,78,1,0,15,7,NA
19011,85,1,0,20,5,NA
19011,92,1,0,24,6,NA
19011,99,1,0,31,4,NA
19011,106,1,0,35,1,NA
19011,113,1,0,36,1,NA
19011,120,1,0,37,3,NA
19011,127,1,0,39,5,NA
19013,1,0,0,0,0,56
19013,8,0,0,0,0,83
19013,15,0,0,0,0,53
19013,22,0,0,0,0,29
19013,29,0,0,0,0,47
19013,36,0,0,0,0,38
19013,43,0,0,0,0,26
19013,50,0,0,0,1,47
19013,57,0,0,1,3,17
19013,64,0,0,5,3,24
19013,71,0,0,8,12,NA
19013,78,0,0,21,66,NA
19013,85,0,4,109,294,NA
19013,92,4,9,420,703,NA
19013,99,13,6,1140,314,NA
19013,106,19,9,1450,132,NA
19013,113,28,8,1533,108,NA
19013,120,36,7,1654,77,NA
19013,127,43,3,1724,46,NA
19015,1,0,0,0,0,NA
19015,8,0,0,0,0,NA
19015,15,0,0,0,0,NA
19015,22,0,0,0,0,NA
19015,29,0,0,0,0,NA
19015,36,0,0,0,0,NA
19015,43,0,0,0,0,NA
19015,50,0,0,0,0,NA
19015,57,0,0,0,0,NA
19015,64,0,0,0,1,NA
19015,71,0,0,2,2,NA
19015,78,0,0,4,1,NA
19015,85,0,0,4,2,NA
19015,92,0,0,6,4,NA
19015,99,0,0,12,19,NA
19015,106,0,0,33,12,NA
19015,113,0,0,41,8,NA
19015,120,0,0,50,7,NA
19015,127,0,0,57,11,NA
19017,1,0,0,0,0,NA
19017,8,0,0,0,0,NA
19017,15,0,0,0,0,NA
19017,22,0,0,0,0,NA
19017,29,0,0,0,0,NA
19017,36,0,0,0,0,NA
19017,43,0,0,0,0,32
19017,50,0,0,0,0,31
19017,57,0,0,0,0,30
19017,64,0,0,0,0,28
19017,71,0,0,1,2,NA
19017,78,0,0,2,7,NA
19017,85,0,0,10,24,NA
19017,92,0,3,34,17,NA
19017,99,3,2,51,5,NA
19017,106,5,0,56,7,NA
19017,113,5,0,62,3,NA
19017,120,5,1,65,2,NA
19017,127,6,0,67,2,NA
19019,1,0,0,0,0,NA
19019,8,0,0,0,0,NA
19019,15,0,0,0,0,NA
19019,22,0,0,0,0,NA
19019,29,0,0,0,0,NA
19019,36,0,0,0,0,NA
19019,43,0,0,0,0,NA
19019,50,0,0,0,0,NA
19019,57,0,0,0,1,NA
19019,64,0,0,1,1,NA
19019,71,0,0,3,3,NA
19019,78,0,0,6,3,NA
19019,85,0,0,8,3,NA
19019,92,0,0,11,5,NA
19019,99,0,0,17,6,NA
19019,106,0,0,22,2,NA
19019,113,0,0,24,5,NA
19019,120,0,0,29,2,NA
19019,127,0,0,32,2,NA
19021,1,0,0,0,0,NA
19021,8,0,0,0,0,NA
19021,15,0,0,0,0,NA
19021,22,0,0,0,0,NA
19021,29,0,0,0,0,NA
19021,36,0,0,0,0,NA
19021,43,0,0,0,0,NA
19021,50,0,0,0,0,NA
19021,57,0,0,0,0,NA
19021,64,0,0,0,0,NA
19021,71,0,0,0,1,NA
19021,78,0,0,1,1,NA
19021,85,0,0,2,0,NA
19021,92,0,0,3,2,NA
19021,99,0,0,4,12,NA
19021,106,0,0,18,29,NA
19021,113,0,0,74,79,NA
19021,120,0,0,134,558,NA
19021,127,0,1,702,236,NA
19023,1,0,0,0,0,NA
19023,8,0,0,0,0,NA
19023,15,0,0,0,0,NA
19023,22,0,0,0,0,NA
19023,29,0,0,0,0,NA
19023,36,0,0,0,0,NA
19023,43,0,0,0,0,NA
19023,50,0,0,0,0,NA
19023,57,0,0,0,0,NA
19023,64,0,0,0,1,NA
19023,71,0,0,1,0,NA
19023,78,0,0,1,0,NA
19023,85,0,0,1,1,NA
19023,92,0,0,2,6,NA
19023,99,0,0,9,2,NA
19023,106,0,0,11,2,NA
19023,113,0,0,13,2,NA
19023,120,0,0,14,1,NA
19023,127,0,1,15,2,NA
19025,1,0,0,0,0,NA
19025,8,0,0,0,0,NA
19025,15,0,0,0,0,NA
19025,22,0,0,0,0,NA
19025,29,0,0,0,0,NA
19025,36,0,0,0,0,NA
19025,43,0,0,0,0,NA
19025,50,0,0,0,0,NA
19025,57,0,0,0,0,NA
19025,64,0,0,0,0,NA
19025,71,0,0,0,0,NA
19025,78,0,0,0,0,NA
19025,85,0,0,0,0,NA
19025,92,0,0,0,0,NA
19025,99,0,0,0,1,NA
19025,106,0,0,1,0,NA
19025,113,0,0,1,1,NA
19025,120,0,0,2,0,NA
19025,127,0,0,2,2,NA
19027,1,0,0,0,0,NA
19027,8,0,0,0,0,NA
19027,15,0,0,0,0,NA
19027,22,0,0,0,0,NA
19027,29,0,0,0,0,NA
19027,36,0,0,0,0,NA
19027,43,0,0,0,0,NA
19027,50,0,0,0,1,NA
19027,57,0,0,1,0,NA
19027,64,0,0,1,0,NA
19027,71,0,0,1,0,NA
19027,78,0,0,1,0,NA
19027,85,0,0,1,0,NA
19027,92,0,0,1,0,NA
19027,99,0,0,2,4,NA
19027,106,0,0,5,2,NA
19027,113,0,0,8,0,NA
19027,120,0,0,7,2,NA
19027,127,0,0,9,4,NA
19029,1,0,0,0,0,NA
19029,8,0,0,0,0,NA
19029,15,0,0,0,0,NA
19029,22,0,0,0,0,NA
19029,29,0,0,0,0,NA
19029,36,0,0,0,0,NA
19029,43,0,0,0,0,NA
19029,50,0,0,0,0,NA
19029,57,0,0,0,0,NA
19029,64,0,0,0,0,NA
19029,71,0,0,0,0,NA
19029,78,0,0,0,1,NA
19029,85,0,0,1,0,NA
19029,92,0,0,1,0,NA
19029,99,0,0,1,0,NA
19029,106,0,0,1,0,NA
19029,113,0,0,1,2,NA
19029,120,0,0,6,8,NA
19029,127,0,0,11,1,NA
19031,1,0,0,0,0,NA
19031,8,0,0,0,0,NA
19031,15,0,0,0,0,NA
19031,22,0,0,0,0,NA
19031,29,0,0,0,0,NA
19031,36,0,0,0,0,NA
19031,43,0,0,0,0,NA
19031,50,0,0,0,0,NA
19031,57,0,0,0,1,NA
19031,64,0,0,4,8,NA
19031,71,0,0,11,9,NA
19031,78,0,0,19,4,NA
19031,85,0,0,23,5,NA
19031,92,0,0,27,2,NA
19031,99,0,0,29,9,NA
19031,106,0,1,39,6,NA
